league,season,team,spi,win_forecast
England: League Two,2018,Milton Keynes Dons,25.20333,0.26825
England: League Two,2018,Oldham Athletic,24.26623,0.16975
England: League Two,2018,Mansfield Town,18.88123,0.09575
England: League Two,2018,Bury,19.04321,0.0928
England: League Two,2018,Exeter City,17.41266,0.0681
England: League Two,2018,Lincoln City,16.19061,0.0591
England: League Two,2018,Northampton Town,17.78994,0.0579
England: League Two,2018,Crewe Alexandra,16.16592,0.0433
England: League Two,2018,Swindon Town,13.78325,0.02795
England: League Two,2018,Notts County,13.60892,0.0231
England: League Two,2018,Forest Green Rovers,13.18979,0.0208
England: League Two,2018,Carlisle United,11.66389,0.01285
England: League Two,2018,Crawley Town,11.25188,0.01295
England: League Two,2018,Tranmere Rovers,10.15596,0.00865
England: League Two,2018,Cambridge United,10.69421,0.0065
England: League Two,2018,Stevenage,10.09909,0.0076
England: League Two,2018,Port Vale,9.1191,0.00735
England: League Two,2018,Colchester United,8.31962,0.00555
England: League Two,2018,Macclesfield,8.92177,0.0038
England: League Two,2018,Cheltenham Town,8.8449,0.0026
England: League Two,2018,Yeovil Town,7.68566,0.00205
England: League Two,2018,Newport County,7.28274,0.00185
England: League Two,2018,Grimsby Town,5.93307,0.0008
England: League Two,2018,Morecambe,6.28923,0.00065
England: Women's Super League,2022,Chelsea FC,76.45301,0.3211
England: Women's Super League,2022,Arsenal,75.99374,0.31325
England: Women's Super League,2022,Manchester City,73.43193,0.2236
England: Women's Super League,2022,Manchester United,66.41128,0.08745
England: Women's Super League,2022,Liverpool,56.35171,0.01815
England: Women's Super League,2022,Tottenham,54.82331,0.0139
England: Women's Super League,2022,West Ham United Ladies,50.68934,0.00725
England: Women's Super League,2022,Brighton & Hove Albion,48.7342,0.00525
England: Women's Super League,2022,Everton Ladies,48.35255,0.00455
England: Women's Super League,2022,Reading,47.2005,0.00335
England: Women's Super League,2022,Aston Villa,43.09601,0.0014
England: Women's Super League,2022,Leicester City WFC,40.78513,0.00075
England: Women's Super League,2021,Chelsea FC,78.0089,0.3867
England: Women's Super League,2021,Manchester City,75.69739,0.2887
England: Women's Super League,2021,Arsenal,74.31798,0.2446
England: Women's Super League,2021,Manchester United,62.20277,0.04745
England: Women's Super League,2021,Everton Ladies,55.07303,0.0147
England: Women's Super League,2021,West Ham United Ladies,48.94801,0.0042
England: Women's Super League,2021,Reading,47.6085,0.00345
England: Women's Super League,2021,Brighton & Hove Albion,45.81268,0.00265
England: Women's Super League,2021,Tottenham,45.81039,0.0031
England: Women's Super League,2021,Leicester City WFC,44.86244,0.0023
England: Women's Super League,2021,Birmingham City,42.93864,0.0012
England: Women's Super League,2021,Aston Villa,40.22074,0.00095
England: Women's Super League,2020,Arsenal,74.81599,0.4075
England: Women's Super League,2020,Chelsea FC,74.24032,0.2853
England: Women's Super League,2020,Manchester City,71.27881,0.25145
England: Women's Super League,2020,Manchester United,54.21793,0.01465
England: Women's Super League,2020,Everton Ladies,48.97935,0.00855
England: Women's Super League,2020,Reading,51.67392,0.00835
England: Women's Super League,2020,Brighton & Hove Albion,47.94894,0.00635
England: Women's Super League,2020,Tottenham,50.79036,0.0077
England: Women's Super League,2020,Birmingham City,50.33774,0.00485
England: Women's Super League,2020,West Ham United Ladies,48.50514,0.0044
England: Women's Super League,2020,Aston Villa,39.04564,0.0003
England: Women's Super League,2020,Bristol Academy,39.79624,0.0006
France: Ligue 1,2022,Paris Saint-Germain,88.65925,0.7285
France: Ligue 1,2022,AS Monaco,72.81494,0.06115
France: Ligue 1,2022,Lyon,72.03321,0.05305
France: Ligue 1,2022,Stade Rennes,70.49287,0.03965
France: Ligue 1,2022,Marseille,69.4567,0.02855
France: Ligue 1,2022,Lille,68.72489,0.0254
France: Ligue 1,2022,Strasbourg,67.46483,0.02025
France: Ligue 1,2022,Lens,65.19158,0.0135
France: Ligue 1,2022,Nice,64.57415,0.01025
France: Ligue 1,2022,Nantes,59.64189,0.0048
France: Ligue 1,2022,Reims,57.77807,0.0027
France: Ligue 1,2022,Angers,55.79498,0.00225
France: Ligue 1,2022,Brest,54.34599,0.0018
France: Ligue 1,2022,Troyes,54.68077,0.00125
France: Ligue 1,2022,Lorient,53.5995,0.00095
France: Ligue 1,2022,Montpellier,52.98704,0.00155
France: Ligue 1,2022,Clermont Foot,52.9227,0.0012
France: Ligue 1,2022,Toulouse,52.71294,0.0013
France: Ligue 1,2022,Auxerre,51.71365,0.001
France: Ligue 1,2022,AC Ajaccio,51.38601,0.0009
France: Ligue 1,2021,Paris Saint-Germain,86.40752,0.70415
France: Ligue 1,2021,AS Monaco,74.8818,0.0903
France: Ligue 1,2021,Lyon,72.54476,0.0739
France: Ligue 1,2021,Lille,71.26573,0.0472
France: Ligue 1,2021,Marseille,64.9449,0.0257
France: Ligue 1,2021,Stade Rennes,65.1171,0.01605
France: Ligue 1,2021,Lens,59.42655,0.00695
France: Ligue 1,2021,Nice,58.59148,0.00585
France: Ligue 1,2021,Nantes,56.6171,0.00405
France: Ligue 1,2021,St Etienne,57.29467,0.00385
France: Ligue 1,2021,Angers,55.21243,0.0038
France: Ligue 1,2021,Strasbourg,57.58475,0.00295
France: Ligue 1,2021,Brest,54.97169,0.0035
France: Ligue 1,2021,Clermont Foot,52.56022,0.0022
France: Ligue 1,2021,Lorient,53.92027,0.0024
France: Ligue 1,2021,Montpellier,53.31013,0.00245
France: Ligue 1,2021,Metz,53.10046,0.00175
France: Ligue 1,2021,Troyes,51.56809,0.0013
France: Ligue 1,2021,Reims,50.07404,0.00055
France: Ligue 1,2021,Bordeaux,50.3945,0.0011
France: Ligue 1,2020,Paris Saint-Germain,90.68103,0.9059
France: Ligue 1,2020,Lyon,73.67688,0.0384
France: Ligue 1,2020,Lille,68.92175,0.0112
France: Ligue 1,2020,AS Monaco,67.36364,0.00965
France: Ligue 1,2020,Marseille,66.69772,0.00935
France: Ligue 1,2020,Stade Rennes,66.78587,0.00715
France: Ligue 1,2020,Angers,60.95482,0.0028
France: Ligue 1,2020,Montpellier,59.83167,0.0029
France: Ligue 1,2020,Nantes,59.92725,0.00175
France: Ligue 1,2020,Nice,57.33916,0.0017
France: Ligue 1,2020,Bordeaux,59.70951,0.0017
France: Ligue 1,2020,Reims,58.302,0.0014
France: Ligue 1,2020,Nimes,56.23027,0.00145
France: Ligue 1,2020,Strasbourg,58.49646,0.0012
France: Ligue 1,2020,Lorient,54.75338,0.0007
France: Ligue 1,2020,St Etienne,56.0945,0.00105
France: Ligue 1,2020,Lens,55.46184,0.00045
France: Ligue 1,2020,Metz,53.27178,0.0005
France: Ligue 1,2020,Brest,53.19517,0.0004
France: Ligue 1,2020,Dijon FCO,53.4989,0.00035
France: Ligue 1,2019,Paris Saint-Germain,88.00501,0.79515
France: Ligue 1,2019,Lyon,73.71,0.07905
France: Ligue 1,2019,Lille,68.63105,0.0288
France: Ligue 1,2019,Marseille,66.9216,0.02075
France: Ligue 1,2019,St Etienne,64.30742,0.01295
France: Ligue 1,2019,AS Monaco,64.22908,0.0136
France: Ligue 1,2019,Montpellier,63.74994,0.01115
France: Ligue 1,2019,Nantes,62.86141,0.00785
France: Ligue 1,2019,Angers,60.38142,0.0052
France: Ligue 1,2019,Stade Rennes,59.81584,0.0051
France: Ligue 1,2019,Nice,60.04495,0.00385
France: Ligue 1,2019,Nimes,58.25754,0.00315
France: Ligue 1,2019,Strasbourg,58.52709,0.00265
France: Ligue 1,2019,Bordeaux,57.06181,0.00245
France: Ligue 1,2019,Toulouse,55.78523,0.00135
France: Ligue 1,2019,Reims,56.09827,0.00145
France: Ligue 1,2019,Amiens,54.98527,0.00185
France: Ligue 1,2019,Metz,53.91493,0.00165
France: Ligue 1,2019,Brest,53.43237,0.00115
France: Ligue 1,2019,Dijon FCO,52.91062,0.00085
France: Ligue 1,2018,Paris Saint-Germain,88.83731,0.7708
France: Ligue 1,2018,Lyon,76.19761,0.08425
France: Ligue 1,2018,Marseille,73.8866,0.0621
France: Ligue 1,2018,AS Monaco,70.47586,0.03295
France: Ligue 1,2018,Bordeaux,64.36257,0.00695
France: Ligue 1,2018,Nice,64.09181,0.0088
France: Ligue 1,2018,Stade Rennes,63.14991,0.00665
France: Ligue 1,2018,St Etienne,61.70222,0.00585
France: Ligue 1,2018,Montpellier,61.81491,0.00395
France: Ligue 1,2018,Nantes,60.77068,0.00365
France: Ligue 1,2018,Angers,59.42941,0.00195
France: Ligue 1,2018,Toulouse,58.38675,0.00155
France: Ligue 1,2018,Guingamp,57.65055,0.00245
France: Ligue 1,2018,Dijon FCO,56.48697,0.00185
France: Ligue 1,2018,Strasbourg,56.69478,0.0021
France: Ligue 1,2018,Lille,55.32351,0.0012
France: Ligue 1,2018,Nimes,54.87043,0.001
France: Ligue 1,2018,Reims,54.24918,0.0006
France: Ligue 1,2018,Caen,54.51918,0.00065
France: Ligue 1,2018,Amiens,53.58235,0.0007
France: Ligue 1,2017,Paris Saint-Germain,88.13639,0.64536
France: Ligue 1,2017,AS Monaco,80.66657,0.20828
France: Ligue 1,2017,Lyon,73.78166,0.0667
France: Ligue 1,2017,Marseille,69.89952,0.03288
France: Ligue 1,2017,Bordeaux,64.77447,0.0093
France: Ligue 1,2017,Nice,64.54958,0.0077
France: Ligue 1,2017,Lille,61.61032,0.00696
France: Ligue 1,2017,Guingamp,58.56396,0.00432
France: Ligue 1,2017,Angers,60.26189,0.00338
France: Ligue 1,2017,St Etienne,57.96091,0.00344
France: Ligue 1,2017,Montpellier,57.24069,0.00294
France: Ligue 1,2017,Toulouse,58.17914,0.00198
France: Ligue 1,2017,Stade Rennes,57.9592,0.00244
France: Ligue 1,2017,Nantes,57.21338,0.0019
France: Ligue 1,2017,Dijon FCO,54.03658,0.00112
France: Ligue 1,2017,Caen,53.26433,0.00088
France: Ligue 1,2017,Metz,50.65104,0.00028
France: Ligue 1,2017,Troyes,45.44164,6e-05
France: Ligue 1,2017,Strasbourg,40.12732,8e-05
France: Ligue 1,2017,Amiens,37.77341,1e-05
France: Ligue 1,2016,Paris Saint-Germain,,0.9147
France: Ligue 1,2016,Lyon,,0.0221
France: Ligue 1,2016,AS Monaco,,0.0139
France: Ligue 1,2016,Lille,,0.0099
France: Ligue 1,2016,St Etienne,,0.0066
France: Ligue 1,2016,Marseille,,0.0059
France: Ligue 1,2016,Bordeaux,,0.0054
France: Ligue 1,2016,AS Nancy Lorraine,,0.0029
France: Ligue 1,2016,Montpellier,,0.0038
France: Ligue 1,2016,Toulouse,,0.0013
France: Ligue 1,2016,Nice,,0.0016
France: Ligue 1,2016,Guingamp,,0.002
France: Ligue 1,2016,Dijon FCO,,0.0018
France: Ligue 1,2016,Caen,,0.0022
France: Ligue 1,2016,Metz,,0.0006
France: Ligue 1,2016,Nantes,,0.0011
France: Ligue 1,2016,Angers,,0.0009
France: Ligue 1,2016,Stade Rennes,,0.0014
France: Ligue 1,2016,Lorient,,0.0015
France: Ligue 1,2016,Bastia,,0.0004
France: Ligue 2,2022,St Etienne,51.95675,0.34565
France: Ligue 2,2022,Metz,45.15933,0.1612
France: Ligue 2,2022,Sochaux,39.12036,0.0772
France: Ligue 2,2022,Paris FC,39.17643,0.0769
France: Ligue 2,2022,Caen,37.67223,0.05925
France: Ligue 2,2022,Dijon FCO,37.43783,0.0528
France: Ligue 2,2022,Guingamp,37.12985,0.052
France: Ligue 2,2022,Amiens,36.14982,0.0467
France: Ligue 2,2022,Nimes,33.78661,0.03045
France: Ligue 2,2022,Le Havre,30.50482,0.01725
France: Ligue 2,2022,Bastia,30.26549,0.0163
France: Ligue 2,2022,Grenoble,29.07844,0.01455
France: Ligue 2,2022,Niort,28.28496,0.0111
France: Ligue 2,2022,Valenciennes,27.94272,0.0106
France: Ligue 2,2022,Pau,27.92117,0.0088
France: Ligue 2,2022,Rodez,25.44258,0.0053
France: Ligue 2,2022,Laval,25.60021,0.00545
France: Ligue 2,2022,Annecy,25.08778,0.00555
France: Ligue 2,2022,US Quevilly,22.95587,0.00295
France: Ligue 2,2021,Toulouse,51.99628,0.40655
France: Ligue 2,2021,Nimes,47.02035,0.2405
France: Ligue 2,2021,Paris FC,38.54472,0.10905
France: Ligue 2,2021,Auxerre,36.55051,0.06365
France: Ligue 2,2021,Dijon FCO,41.12638,0.0509
France: Ligue 2,2021,Sochaux,33.42367,0.0367
France: Ligue 2,2021,Guingamp,32.51351,0.01755
France: Ligue 2,2021,AC Ajaccio,28.98785,0.01475
France: Ligue 2,2021,Caen,28.65947,0.0124
France: Ligue 2,2021,Le Havre,27.45387,0.0103
France: Ligue 2,2021,Grenoble,28.81665,0.00565
France: Ligue 2,2021,Pau,27.51767,0.0056
France: Ligue 2,2021,AS Nancy Lorraine,28.58151,0.00705
France: Ligue 2,2021,Amiens,28.58211,0.00465
France: Ligue 2,2021,US Quevilly,24.3111,0.00495
France: Ligue 2,2021,Rodez,23.56905,0.00265
France: Ligue 2,2021,Valenciennes,25.0213,0.0025
France: Ligue 2,2021,Bastia,22.05974,0.00215
France: Ligue 2,2021,Niort,21.22736,0.0016
France: Ligue 2,2021,Dunkerque,21.93313,0.00085
France: Ligue 2,2020,Amiens,47.67341,0.2962
France: Ligue 2,2020,Toulouse,49.45014,0.2542
France: Ligue 2,2020,Troyes,38.44294,0.0976
France: Ligue 2,2020,Guingamp,37.45876,0.0502
France: Ligue 2,2020,Caen,35.54097,0.04995
France: Ligue 2,2020,Valenciennes,33.2767,0.04135
France: Ligue 2,2020,Clermont Foot,34.20019,0.0334
France: Ligue 2,2020,Le Havre,33.13995,0.0292
France: Ligue 2,2020,AC Ajaccio,32.69793,0.0229
France: Ligue 2,2020,Paris FC,29.32879,0.0197
France: Ligue 2,2020,Sochaux,28.24009,0.0172
France: Ligue 2,2020,Dunkerque,27.46444,0.01405
France: Ligue 2,2020,Chateauroux,27.19067,0.01295
France: Ligue 2,2020,AS Nancy Lorraine,28.49945,0.0109
France: Ligue 2,2020,Rodez,27.03126,0.0122
France: Ligue 2,2020,Auxerre,28.94393,0.01095
France: Ligue 2,2020,Niort,25.90488,0.01135
France: Ligue 2,2020,Grenoble,26.35994,0.00675
France: Ligue 2,2020,Pau,24.29523,0.0045
France: Ligue 2,2020,Chambly Thelle FC,24.55632,0.00445
France: Ligue 2,2019,Lorient,44.825,0.26805
France: Ligue 2,2019,Lens,40.95039,0.1685
France: Ligue 2,2019,Guingamp,45.13551,0.15625
France: Ligue 2,2019,Troyes,43.04661,0.1522
France: Ligue 2,2019,Caen,39.5286,0.0717
France: Ligue 2,2019,Clermont Foot,34.35884,0.06735
France: Ligue 2,2019,Paris FC,32.06026,0.0218
France: Ligue 2,2019,Le Havre,30.37826,0.01635
France: Ligue 2,2019,Auxerre,28.52762,0.0129
France: Ligue 2,2019,Chambly Thelle FC,24.74128,0.01055
France: Ligue 2,2019,AS Nancy Lorraine,28.09564,0.00985
France: Ligue 2,2019,Chateauroux,26.95834,0.0061
France: Ligue 2,2019,Rodez,24.68914,0.0063
France: Ligue 2,2019,Orléans,27.11979,0.00695
France: Ligue 2,2019,Valenciennes,26.80741,0.0072
France: Ligue 2,2019,AC Ajaccio,22.67908,0.0035
France: Ligue 2,2019,Sochaux,23.30344,0.0038
France: Ligue 2,2019,Grenoble,24.67243,0.0046
France: Ligue 2,2019,Le Mans,24.61296,0.00355
France: Ligue 2,2019,Niort,22.78911,0.0025
France: Ligue 2,2018,Metz,44.08425,0.3341
France: Ligue 2,2018,Troyes,40.15762,0.15125
France: Ligue 2,2018,Brest,36.37293,0.0961
France: Ligue 2,2018,Lorient,35.55984,0.09165
France: Ligue 2,2018,Le Havre,36.46533,0.08065
France: Ligue 2,2018,Lens,33.12372,0.07695
France: Ligue 2,2018,AC Ajaccio,30.66725,0.03275
France: Ligue 2,2018,Paris FC,29.43209,0.0303
France: Ligue 2,2018,Niort,26.078,0.02475
France: Ligue 2,2018,Valenciennes,26.13896,0.0217
France: Ligue 2,2018,Clermont Foot,29.2112,0.0199
France: Ligue 2,2018,Grenoble,23.36734,0.00955
France: Ligue 2,2018,Chateauroux,25.21929,0.0083
France: Ligue 2,2018,Auxerre,25.39939,0.00635
France: Ligue 2,2018,Red Star FC 93,22.99103,0.0043
France: Ligue 2,2018,GFC Ajaccio,19.99151,0.00305
France: Ligue 2,2018,Beziers AS,18.76534,0.00275
France: Ligue 2,2018,Sochaux,21.12273,0.0022
France: Ligue 2,2018,AS Nancy Lorraine,20.90826,0.00255
France: Ligue 2,2018,Orléans,18.75091,0.00085
France: Ligue 2,2017,Lorient,50.94211,0.27698
France: Ligue 2,2017,Le Havre,46.32357,0.24416
France: Ligue 2,2017,AS Nancy Lorraine,44.19496,0.09892
France: Ligue 2,2017,Reims,36.88903,0.07306
France: Ligue 2,2017,Nimes,37.64049,0.05902
France: Ligue 2,2017,Lens,37.54021,0.03424
France: Ligue 2,2017,Valenciennes,34.32503,0.02964
France: Ligue 2,2017,Clermont Foot,33.6395,0.02936
France: Ligue 2,2017,Sochaux,33.98153,0.02942
France: Ligue 2,2017,GFC Ajaccio,33.64177,0.02432
France: Ligue 2,2017,Brest,34.69371,0.02126
France: Ligue 2,2017,AC Ajaccio,30.80276,0.01784
